"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2016-02","0.0","R","0.0",",R","2",",R","2",",R",,,,,"0",",R","6",",R","2",",R","0",",R","0",",R","-8.9",",R,01,",,,,,"20.3",",,R,18,","16.4",",R,08,","2131.0","R","318.3",",R","24.0",",,,R",,,"7.4",",R","10.6",",,,R","4.1",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2016-03","0.0","R","0.0",",R","13",",R","10",",R",,,,,"0",",R","12",",R","1",",R","0",",R","0",",R","-5.7",",R,29,",,,,,"62.8",",,R,05,","14.8",",R,02,","2555.5","R","424.5",",R","238.4",",,,R",,,"4.6",",R","8.3",",,,R","1.0",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2016-04","0.0","R","0.0",",R","9",",R","5",",R",,,,,"0",",R","7",",R","0",",R","1",",R","0",",R","-3.6",",R,23,",,,,,"29.5",",,R,22,","21.4",",R,06,","2870.1","R","314.6",",R","81.2",",,,R",,,"7.9",",R","12.1",",,,R","3.6",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2016-05","1.3","R","1.3",",R","10",",R","2",",R",,,,,"0",",R","3",",R","0",",R","2",",R","0",",R","-1.1",",R,20,",,,,,"5.9",",,R,07,","23.2",",R,31,","3127.0","R","256.9",",R","18.2",",,,R",,,"10.1",",R","14.0",",,,R","6.2",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2016-06","48.3","R","47.0",",R","2",",R","1",",R",,,,,"0",",R","0",",R","0",",R","20",",R","0",",R","3.1",",R,16,",,,,,"15.1",",,R,12,","27.2",",R,27,","3192.4","R","65.4",",R","15.4",",,,R",,,"17.7",",R","21.8",",,,R","13.6",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2016-07","126.3","R","78.0",",R","0",",R","0",",R",,,,,"0",",R","0",",R","0",",R","28",",R","0",",R","10.6",",R,10,",,,,,"0.0",",,R,31,+","30.0",",R,29,","14.8","R","14.8",",R","0.0",",,,R",,,"20.4",",R","24.6",",,,R","16.1",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2016-08","201.5","R","75.2",",R","0",",R","0",",R",,,,,"0",",R","0",",R","0",",R","31",",R","0",",R","12.5",",R,10,+",,,,,"0.0",",,R,31,+","27.9",",R,13,","17.3","R","2.5",",R","0.0",",,,R",,,"20.7",",R","25.1",",,,R","16.2",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2016-09","223.7","R","22.2",",R","1",",R","0",",R",,,,,"0",",R","0",",R","0",",R","18",",R","0",",R","2.5",",R,22,",,,,,"2.1",",,R,21,","26.3",",R,19,","99.5","R","82.2",",R","2.1",",,,R",,,"16.3",",R","21.0",",,,R","11.7",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2016-10","223.7","R","0.0",",R","11",",R","8",",R",,,,,"0",",R","1",",R","0",",R","2",",R","0",",R","-0.6",",R,03,",,,,,"80.8",",,R,16,","21.3",",R,09,+","360.2","R","260.7",",R","235.2",",,,R",,,"9.9",",R","13.8",",,,R","6.0",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2016-11","223.7","R","0.0",",R","8",",R","5",",R",,,,,"0",",R","11",",R","1",",R","0",",R","0",",R","-4.3",",R,27,",,,,,"18.6",",,R,27,","18.8",",R,14,","697.8","R","337.6",",R","60.7",",,,R",,,"7.1",",R","10.5",",,,R","3.7",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2016-12","223.7","R","0.0",",R","9",",R","6",",R",,,,,"0",",R","14",",R","2",",R","0",",R","0",",R","-9.2",",R,25,",,,,,"120.1",",,R,15,","14.4",",R,20,","1164.2","R","466.4",",R","258.5",",,,R",,,"3.3",",R","6.6",",,,R","-0.1",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2017-01","0.0","R","0.0",",R","16",",R","16",",R",,,,,"0",",R","23",",R","11",",R","0",",R","0",",R","-8.9",",R,24,",,,,,"95.6",",,R,08,","12.2",",R,30,+","1722.0","R","557.8",",R","614.3",",,,R",,,"0.3",",R","3.0",",,,R","-2.3",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2017-02","0.0","R","0.0","1,R","17",",R","16",",R",,,,,"0","1,R","17","1,R","5","1,R","0","1,R","0","1,R","-10.0","1,R,23,",,,,,"96.5",",,R,07,","10.8","1,R,14,","2183.5","R","461.5","1,R","489.7",",,,R",,,"1.2","1,R","3.7","1,,,R","-1.2","1,,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2017-03","0.0","R","0.0","1,R","7",",R","6",",R",,,,,"0","1,R","12","1,R","1","1,R","0","1,R","0","1,R","-10.2","1,R,06,",,,,,"50.6",",,R,21,","15.6","1,R,17,","2564.3","R","380.8","1,R","93.6",",,,R",,,"5.6","1,R","8.9","1,,,R","2.4","1,,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2017-04","0.0","R","0.0",",R","10",",R","7",",R",,,,,"0",",R","6",",R","0",",R","0",",R","0",",R","-5.7",",R,08,",,,,,"53.4",",,R,07,","16.8",",R,30,","2931.7","R","367.4",",R","194.0",",,,R",,,"6.1",",R","10.2",",,,R","1.9",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2017-05","2.4","R","2.4","1,R","4",",R","2",",R",,,,,"0",",R","4",",R","0","1,R","7","1,R","0","1,R","-1.6",",R,12,",,,,,"8.3",",,R,06,","24.7","1,R,23,","3126.1","R","194.4","1,R","16.7",",,,R",,,"11.8","1,R","16.2","1,,,R","7.4",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2017-06","52.2","R","49.8",",R","4",",R","2",",R",,,,,"0",",R","2",",R","0",",R","20",",R","0",",R","-1.8",",R,12,+",,,,,"6.8",",,R,11,","29.0",",R,19,","3217.7","R","91.6",",R","12.8",",,,R",,,"16.9",",R","21.2",",,,R","12.7",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2017-07","151.3","R","99.1",",R","0",",R","0",",R",,,,,"0",",R","0",",R","0",",R","31",",R","0",",R","14.1",",R,01,",,,,,"0.0",",,R,31,+","28.6",",R,07,","0.0","R","0.0",",R","0.0",",,,R",,,"21.5",",R","25.6",",,,R","17.4",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2017-08","242.1","R","90.8",",R","3",",R","0",",R",,,,,"0",",R","0",",R","0",",R","29",",R","0",",R","11.1",",R,15,",,,,,"1.1",",,R,02,","31.2",",R,28,","7.2","R","7.2",",R","2.5",",,,R",,,"21.0",",R","25.5",",,,R","16.6",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2017-09","273.6","R","31.5",",R","3",",R","2",",R",,,,,"0",",R","0",",R","0",",R","11",",R","0",",R","0.6",",R,22,",,,,,"15.7",",,R,20,","29.7",",R,02,","126.3","R","119.1",",R","27.8",",,,R",,,"15.4",",R","19.8",",,,R","11.1",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2017-10","278.1","R","4.5",",R","1",",R","1",",R",,,,,"0",",R","1",",R","0",",R","9",",R","0",",R","-1.2",",R,20,",,,,,"16.6",",,R,20,","23.9",",R,23,","281.4","R","155.1",",R","16.6",",,,R",,,"13.5",",R","17.8",",,,R","9.2",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2017-11","278.1","R","0.0","1,R","11","1,R","7","1,R",,,,,"0","1,R","4","1,R","0","1,R","0","1,R","0","1,R","-3.5","1,R,27,",,,,,"120.4","1,,R,16,","20.2","1,R,22,","596.0","R","314.6","1,R","202.6","1,,,R",,,"7.5","1,R","10.7","1,,,R","4.2","1,,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2017-12","278.1","R","0.0",",R","2",",R","2",",R",,,,,"0",",R","6",",R","0",",R","0",",R","0",",R","-6.9",",R,21,",,,,,"6.5",",,R,20,","17.6",",R,14,","894.9","R","298.9",",R","9.2",",,,R",,,"8.7",",R","12.3",",,,R","5.1",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2018-01","0.0","R","0.0",",R","9",",R","6",",R",,,,,"0",",R","9",",R","2",",R","0",",R","0",",R","-7.0",",R,25,",,,,,"57.0",",,R,08,","16.3",",R,28,","1272.4","R","377.5",",R","153.7",",,,R",,,"6.1",",R","9.4",",,,R","2.9",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2018-02","0.0","R","0.0",",R","6",",R","3",",R",,,,,"0",",R","16",",R","8",",R","0",",R","0",",R","-10.9",",R,19,",,,,,"20.5",",,R,22,","16.8",",R,02,","1700.3","R","427.9",",R","33.8",",,,R",,,"3.1",",R","7.0",",,,R","-0.9",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2018-03","0.0","R","0.0",",R","15",",R","11",",R",,,,,"0",",R","18",",R","9",",R","0",",R","0",",R","-9.3",",R,04,",,,,,"113.8",",,R,22,","15.0",",R,29,","2216.9","R","516.6",",R","478.7",",,,R",,,"1.7",",R","4.5",",,,R","-1.2",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2018-04","0.0","R","0.0","1,R","9",",R","7",",R",,,,,"0","1,R","9","1,R","1","1,R","0","1,R","0","1,R","-7.5","1,R,17,",,,,,"45.9",",,R,07,","20.3","1,R,25,","2541.7","R","324.8","1,R","119.9",",,,R",,,"7.1","1,R","11.8","1,,,R","2.5","1,,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2018-05","0.0","R","0.0","1,R","6",",R","3",",R",,,,,"0",",R","0",",R","0","1,R","2","1,R","0","1,R","0.2",",R,01,",,,,,"4.8",",,R,01,","21.9","1,R,29,","2772.4","R","230.7","1,R","13.2",",,,R",,,"10.6","1,R","14.7","1,,,R","6.4",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2018-06","20.5","R","20.5",",R","0",",R","0",",R",,,,,"0",",R","0",",R","0",",R","15",",R","0",",R","4.3",",R,17,",,,,,"0.0",",,R,30,+","25.3",",R,24,","2840.1","R","67.7",",R","0.0",",,,R",,,"16.8",",R","21.2",",,,R","12.3",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2018-07","131.0","R","110.5",",R","1",",R","0",",R",,,,,"0",",R","0",",R","0",",R","30",",R","0",",R","12.8",",R,04,",,,,,"0.3",",,R,12,","28.6",",R,27,","2.1","R","2.1",",R","0.3",",,,R",,,"21.8",",R","25.4",",,,R","18.3",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2018-08",,,,,"0",",R","0",",R",,,,,,,,,,,,,,,,,,,,,"0.0",",,R,31,+",,,,,,,"0.0",",,,R",,,,,,,,
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2018-09",,,"34.6",",R","0",",R","0",",R",,,,,"0",",R","0",",R","0",",R","20",",R","0",",R","6.0",",R,30,",,,,,"0.0",",,R,30,+","26.8",",R,27,",,,"46.7",",R","0.0",",,,R",,,"17.9",",R","22.9",",,,R","13.0",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2018-10",,,"0.0","1,R","3","1,R","2","1,R",,,,,"0","1,R","0","1,R","0","1,R","0","1,R","0","1,R","4.6","1,R,11,",,,,,"38.8","1,,R,03,","20.1","1,R,01,",,,"201.6","1,R","42.2","1,,,R",,,"11.6","1,R","15.4","1,,,R","7.8","1,,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2018-11",,,"0.0",",R","8",",R","7",",R",,,,,"0",",R","6",",R","1",",R","0",",R","0",",R","-3.1",",R,30,",,,,,"54.2",",,R,29,","19.6",",R,04,",,,"292.3",",R","187.9",",,,R",,,"8.6",",R","12.0",",,,R","5.2",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2018-12",,,"0.0",",R","9",",R","4",",R",,,,,"0",",R","13",",R","2",",R","0",",R","0",",R","-5.9",",R,28,+",,,,,"24.4",",,R,24,","15.8",",R,19,",,,"461.4",",R","67.3",",,,R",,,"3.4",",R","6.8",",,,R","0.1",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2019-01","0.0","R","0.0",",R","10",",R","10",",R",,,,,"0",",R","15",",R","2",",R","0",",R","0",",R","-5.7",",R,21,",,,,,"43.8",",,R,17,","15.1",",R,28,",,,"450.6",",R","217.5",",,,R",,,"3.8",",R","7.1",",,,R","0.5",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2019-02","0.0","R","0.0",",R",,,,,,,,,"0",",R","27",",R","17",",R","0",",R","0",",R","-11.3",",R,06,+",,,,,,,"6.5",",R,01,",,,"607.7",",R",,,,,"-3.4",",R","-0.8",",,,R","-6.0",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2019-03","0.0","R","0.0",",R",,,,,,,,,"0",",R","21",",R","4",",R","0",",R","0",",R","-7.4",",R,08,",,,,,,,"10.5",",R,18,",,,"524.5",",R",,,,,"1.4",",R","3.9",",,,R","-1.1",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2019-04","0.0","R","0.0",",R","8",",R","7",",R",,,,,"0",",R","6",",R","0",",R","0",",R","0",",R","-2.0",",R,09,",,,,,"12.8",",,R,04,","20.4",",R,25,",,,"314.9",",R","48.7",",,,R",,,"7.8",",R","11.6",",,,R","4.1",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2019-05","0.0","R","0.0",",R","13",",R","11",",R",,,,,"0",",R","9",",R","0",",R","0",",R","0",",R","-3.5",",R,20,",,,,,"43.9",",,R,16,","18.2",",R,12,",,,"350.8",",R","178.3",",,,R",,,"7.0",",R","10.8",",,,R","3.2",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2019-06","12.1","R","12.1",",R","3",",R","1",",R",,,,,"0",",R","0",",R","0",",R","14",",R","0",",R","7.4",",R,08,",,,,,"3.5",",,R,01,","25.6",",R,18,",,,"72.2",",R","4.5",",,,R",,,"16.3",",R","20.4",",,,R","12.3",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2019-07","50.8","R","38.7",",R","0",",R","0",",R",,,,,"0",",R","0",",R","0",",R","24",",R","0",",R","11.1",",R,03,",,,,,"0.0",",,R,31,+","26.9",",R,28,","22.9","R","22.9",",R","0.0",",,,R",,,"18.8",",R","22.9",",,,R","14.8",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2019-08","112.2","R","61.4",",R","0",",R","0",",R",,,,,"0",",R","0",",R","0",",R","28",",R","0",",R","9.6",",R,11,",,,,,"0.0",",,R,31,+","28.4",",R,27,","34.4","R","11.5",",R","0.0",",,,R",,,"19.9",",R","24.4",",,,R","15.5",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2019-09","140.8","R","28.6",",R","2",",R","1",",R",,,,,"0",",R","3",",R","0",",R","14",",R","0",",R","-1.0",",R,29,",,,,,"8.0",",,R,16,","26.9",",R,02,+","162.4","R","128.0",",R","9.7",",,,R",,,"15.0",",R","19.7",",,,R","10.3",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2019-10","140.8","R","0.0",",R","1",",R","0",",R",,,,,"0",",R","0",",R","0",",R","1",",R","0",",R","0.2",",R,01,",,,,,"0.3",",,R,27,","21.6",",R,06,","370.5","R","208.1",",R","0.3",",,,R",,,"11.6",",R","15.9",",,,R","7.3",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2019-11","140.8","R","0.0","1,R","6",",R","5",",R",,,,,"0","1,R","8","1,R","3","1,R","1","1,R","0","1,R","-9.3","1,R,30,",,,,,"26.2",",,R,27,","21.5","1,R,18,","658.8","R","288.3","1,R","81.0",",,,R",,,"8.4","1,R","12.1","1,,,R","4.7","1,,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2019-12","140.8","R","0.0",",R","13",",R","9",",R",,,,,"0",",R","20",",R","4",",R","0",",R","0",",R","-6.8",",R,25,",,,,,"53.7",",,R,01,","10.3",",R,31,","1164.1","R","505.3",",R","202.3",",,,R",,,"2.0",",R","4.9",",,,R","-0.8",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2020-01","0.0","R","0.0",",R","8",",R","3",",R",,,,,"0",",R","18",",R","1",",R","0",",R","0",",R","-8.1",",R,17,",,,,,"16.7",",,R,16,","14.8",",R,31,","1630.1","R","466.0",",R","37.5",",,,R",,,"3.3",",R","7.1",",,,R","-0.5",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2020-02","0.0","R","0.0",",R","1",",R","1",",R",,,,,"0",",R","9",",R","0",",R","0",",R","0",",R","-8.7",",R,03,+",,,,,"3.1",",,R,22,","17.0",",R,01,","1986.7","R","356.6",",R","3.3",",,,R",,,"6.0",",R","10.6",",,,R","1.5",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2020-03","0.0","R","0.0",",R","17",",R","11",",R",,,,,"0",",R","22",",R","11",",R","0",",R","0",",R","-7.7",",R,17,",,,,,"32.9",",,R,16,","16.0",",R,03,","2517.6","R","530.9",",R","157.7",",,,R",,,"1.2",",R","4.0",",,,R","-1.6",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2020-04","0.0","R","0.0",",R","7",",R","7",",R",,,,,"0",",R","9",",R","2",",R","0",",R","0",",R","-3.8",",R,06,",,,,,"48.3",",,R,05,","21.0",",R,28,","2865.9","R","348.3",",R","109.9",",,,R",,,"6.7",",R","10.2",",,,R","3.2",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2020-05","8.3","R","8.3",",R","3",",R","3",",R",,,,,"0",",R","2",",R","0",",R","8",",R","0",",R","-1.8",",R,19,",,,,,"51.6",",,R,18,","26.5",",R,28,","3080.3","R","214.4",",R","87.8",",,,R",,,"11.7",",R","16.0",",,,R","7.3",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2020-06","33.8","R","25.5",",R","1",",R","0",",R",,,,,"0",",R","0",",R","0",",R","14",",R","0",",R","0.4",",R,07,",,,,,"0.4",",,R,12,","26.0",",R,26,","3194.0","R","113.7",",R","0.4",",,,R",,,"15.4",",R","20.1",",,,R","10.7",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2020-07","95.0","R","61.2",",R","0",",R","0",",R",,,,,"0",",R","0",",R","0",",R","29",",R","0",",R","11.4",",R,03,",,,,,"0.0",",,R,31,+","27.2",",R,12,","8.7","R","8.7",",R","0.0",",,,R",,,"20.0",",R","24.2",",,,R","15.8",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2020-08","204.0","R","109.0",",R","0",",R","0",",R",,,,,"0",",R","0",",R","0",",R","30",",R","0",",R","12.1",",R,06,",,,,,"0.0",",,R,31,+","31.1",",R,16,","13.4","R","4.7",",R","0.0",",,,R",,,"21.7",",R","26.0",",,,R","17.4",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2020-09","268.1","R","64.1",",R","1",",R","0",",R",,,,,"0",",R","0",",R","0",",R","26",",R","0",",R","9.7",",R,18,",,,,,"1.1",",,R,18,","31.6",",R,05,","31.0","R","17.6",",R","1.1",",,,R",,,"19.9",",R","24.1",",,,R","15.6",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2020-10","296.9","R","28.8",",R","0",",R","0",",R",,,,,"0",",R","0",",R","0",",R","15",",R","0",",R","2.8",",R,26,",,,,,"0.0",",,R,31,+","27.6",",R,01,","110.6","R","79.6",",R","0.0",",,,R",,,"16.7",",R","20.8",",,,R","12.6",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2020-11","296.9","R","0.0",",R","5",",R","5",",R",,,,,"0",",R","9",",R","2",",R","1",",R","0",",R","-7.9",",R,08,",,,,,"29.1",",,R,08,","21.3",",R,02,","449.4","R","338.8",",R","66.3",",,,R",,,"7.0",",R","11.0",",,,R","3.1",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2020-12","296.9","R","0.0",",R","8",",R","7",",R",,,,,"0",",R","13",",R","1",",R","0",",R","0",",R","-4.9",",R,14,",,,,,"25.6",",,R,13,","16.9",",R,08,","860.0","R","410.6",",R","89.5",",,,R",,,"5.1",",R","8.8",",,,R","1.3",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2021-01","0.0","R","0.0",",R","9",",R","7",",R",,,,,"0",",R","14",",R","7",",R","0",",R","0",",R","-9.8",",R,26,",,,,,"89.2",",,R,28,","17.9",",R,15,","1319.8","R","459.8",",R","226.8",",,,R",,,"3.5",",R","6.9",",,,R","0.1",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2021-02","0.0","R","0.0",",R","6",",R","5",",R",,,,,"0",",R","15",",R","0",",R","0",",R","0",",R","-6.5",",R,20,",,,,,"14.4",",,R,11,","11.8",",R,06,","1751.6","R","431.8",",R","47.1",",,,R",,,"2.9",",R","5.9",",,,R","0.0",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2021-03","0.0","R","0.0",",R","8",",R","5",",R",,,,,"0",",R","23",",R","4",",R","0",",R","0",",R","-8.4",",R,15,",,,,,"29.6",",,R,19,","15.7",",R,31,","2255.7","R","504.1",",R","96.3",",,,R",,,"2.1",",R","5.6",",,,R","-1.5",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2021-04","0.0","R","0.0",",R","3",",R","2",",R",,,,,"0",",R","5",",R","0",",R","1",",R","0",",R","-3.0",",R,26,",,,,,"23.0",",,R,25,","21.4",",R,30,","2539.1","R","283.4",",R","30.6",",,,R",,,"8.9",",R","13.4",",,,R","4.4",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2021-05","3.2","R","3.2",",R","3",",R","0",",R",,,,,"0",",R","3",",R","0",",R","4",",R","0",",R","-2.7",",R,20,",,,,,"2.2",",,R,21,","25.1",",R,31,","2728.9","R","189.8",",R","4.2",",,,R",,,"12.3",",R","16.8",",,,R","7.8",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2021-06","74.5","R","71.3",",R","0",",R","0",",R",,,,,"0",",R","0",",R","0",",R","23",",R","0",",R","0.4",",R,10,",,,,,"0.0",",,R,30,+","29.9",",R,18,","2786.6","R","57.7",",R","0.0",",,,R",,,"18.8",",R","23.3",",,,R","14.3",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2021-07","207.8","R","133.3",",R","2",",R","0",",R",,,,,"0",",R","0",",R","0",",R","31",",R","1",",R","12.6",",R,26,",,,,,"1.5",",,R,19,","32.4",",R,10,","0.0","R","0.0",",R","2.2",",,,R",,,"22.6",",R","27.1",",,,R","18.2",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2021-08","314.1","R","106.3",",R","0",",R","0",",R",,,,,"0",",R","0",",R","0",",R","29",",R","0",",R","11.6",",R,19,",,,,,"0.0",",,R,31,+","30.4",",R,15,","9.9","R","9.9",",R","0.0",",,,R",,,"21.4",",R","26.4",",,,R","16.4",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2021-09","362.4","R","48.3",",R","1",",R","0",",R",,,,,"0",",R","0",",R","0",",R","24",",R","0",",R","6.5",",R,28,",,,,,"1.8",",,R,09,","31.6",",R,08,","44.6","R","34.7",",R","1.8",",,,R",,,"18.8",",R","23.7",",,,R","13.9",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2021-10","362.4","R","0.0",",R","10",",R","7",",R",,,,,"0",",R","7",",R","0",",R","2",",R","0",",R","-4.8",",R,18,",,,,,"115.0",",,R,25,","21.9",",R,04,","332.5","R","287.9",",R","189.3",",,,R",,,"9.1",",R","13.2",",,,R","4.9",",,,R"
"USW00053150","YOSEMITE VILLAGE 12 W, CA US","37.7592","-119.8208","2017.8","2021-11","362.4","R","0.0",",R","3",",R","1",",R",,,,,"0",",R","2",",R","0",",R","0",",R","0",",R","-0.6",",R,08,",,,,,"25.4",",,R,09,","19.3",",R,14,","568.1","R","235.6",",R","27.2",",,,R",,,"10.5",",R","14.0",",,,R","7.0",",,,R"
